season,manager,roster_id,h2h_wins,points_for,league
973,Tomcoulton10,5,10.0,1306.06,Super Flex Keeper
973,benturvill61,1,9.0,1278.85,Super Flex Keeper
973,hyperpringle,9,7.0,1248.9,Super Flex Keeper
973,jhh82,12,10.0,1217.6,Super Flex Keeper
973,mikepearson,2,5.0,1091.6200000000001,Super Flex Keeper
973,msouthwell,10,7.0,1242.09,Super Flex Keeper
973,splangtree,3,6.0,1104.07,Super Flex Keeper
974,0llie,6,11.0,1257.33,Super Flex Keeper
974,DanCoulton,4,5.0,1201.84,Super Flex Keeper
974,JoeWright,8,6.0,1119.59,Super Flex Keeper
974,LannySenior,11,7.0,1136.21,Super Flex Keeper
974,Pindeco,7,7.0,1242.45,Super Flex Keeper
974,Tomcoulton10,5,6.0,1278.53,Super Flex Keeper
974,benturvill61,1,9.0,1214.93,Super Flex Keeper
974,hyperpringle,9,11.0,1195.2,Super Flex Keeper
974,jhh82,12,5.0,998.87,Super Flex Keeper
974,mikepearson,2,5.0,1057.79,Super Flex Keeper
974,msouthwell,10,5.0,1081.1299999999999,Super Flex Keeper
974,splangtree,3,7.0,1110.8400000000001,Super Flex Keeper
975,0llie,6,4.0,1184.16,Super Flex Keeper
975,DanCoulton,4,8.0,1314.6200000000001,Super Flex Keeper
975,JoeWright,8,5.0,1131.32,Super Flex Keeper
975,LannySenior,11,7.0,1177.18,Super Flex Keeper
975,Pindeco,7,10.0,1253.58,Super Flex Keeper
975,Tomcoulton10,5,4.0,1144.76,Super Flex Keeper
975,benturvill61,1,7.0,1258.9,Super Flex Keeper
975,hyperpringle,9,10.0,1273.11,Super Flex Keeper
975,jhh82,12,6.0,1105.96,Super Flex Keeper
975,mikepearson,2,5.0,1063.12,Super Flex Keeper
975,msouthwell,10,8.0,1186.49,Super Flex Keeper
975,splangtree,3,10.0,1246.15,Super Flex Keeper
976,0llie,6,11.0,1193.67,Super Flex Keeper
976,DanCoulton,4,9.0,1263.58,Super Flex Keeper
976,JoeWright,8,8.0,1176.92,Super Flex Keeper
976,LannySenior,11,2.0,1048.17,Super Flex Keeper
976,Pindeco,7,8.0,1177.35,Super Flex Keeper
976,Tomcoulton10,5,5.0,1160.79,Super Flex Keeper
976,benturvill61,1,12.0,1236.82,Super Flex Keeper
976,hyperpringle,9,3.0,1086.63,Super Flex Keeper
976,jhh82,12,7.0,1101.03,Super Flex Keeper
976,mikepearson,2,4.0,1116.18,Super Flex Keeper
976,msouthwell,10,7.0,1228.55,Super Flex Keeper
976,splangtree,3,8.0,1149.1399999999999,Super Flex Keeper
977,0llie,6,9.0,1279.18,Super Flex Keeper
977,DanCoulton,4,7.0,1276.57,Super Flex Keeper
977,JoeWright,8,6.0,1071.87,Super Flex Keeper
977,LannySenior,11,6.0,1190.22,Super Flex Keeper
977,Pindeco,7,8.0,1253.97,Super Flex Keeper
977,Tomcoulton10,5,5.0,1244.6100000000001,Super Flex Keeper
977,benturvill61,1,9.0,1186.83,Super Flex Keeper
977,hyperpringle,9,9.0,1164.39,Super Flex Keeper
977,jhh82,12,6.0,1027.2,Super Flex Keeper
977,mikepearson,2,6.0,1070.27,Super Flex Keeper
977,msouthwell,10,7.0,1172.87,Super Flex Keeper
977,splangtree,3,6.0,1187.4,Super Flex Keeper
978,0llie,6,7.0,1192.67,Super Flex Keeper
978,DanCoulton,4,10.0,1159.88,Super Flex Keeper
978,JoeWright,8,7.0,1184.17,Super Flex Keeper
978,LannySenior,11,5.0,1126.71,Super Flex Keeper
978,Pindeco,7,7.0,1209.1100000000001,Super Flex Keeper
978,Tomcoulton10,5,5.0,1135.75,Super Flex Keeper
978,benturvill61,1,12.0,1324.85,Super Flex Keeper
978,hyperpringle,9,7.0,1136.11,Super Flex Keeper
978,jhh82,12,6.0,1160.94,Super Flex Keeper
978,mikepearson,2,6.0,1057.5,Super Flex Keeper
978,msouthwell,10,7.0,1076.12,Super Flex Keeper
978,splangtree,3,5.0,1050.25,Super Flex Keeper
979,0llie,6,10.0,1208.3799999999999,Super Flex Keeper
979,DanCoulton,4,4.0,1133.79,Super Flex Keeper
979,JoeWright,8,6.0,1110.32,Super Flex Keeper
979,LannySenior,11,6.0,1147.26,Super Flex Keeper
979,Pindeco,7,9.0,1350.86,Super Flex Keeper
979,Tomcoulton10,5,7.0,1236.97,Super Flex Keeper
979,benturvill61,1,7.0,1177.72,Super Flex Keeper
979,hyperpringle,9,12.0,1223.79,Super Flex Keeper
979,jhh82,12,8.0,1124.76,Super Flex Keeper
979,mikepearson,2,3.0,1013.37,Super Flex Keeper
979,msouthwell,10,4.0,1104.55,Super Flex Keeper
979,splangtree,3,8.0,1144.35,Super Flex Keeper
980,0llie,6,9.0,1170.76,Super Flex Keeper
980,DanCoulton,4,5.0,1102.13,Super Flex Keeper
980,JoeWright,8,6.0,1100.28,Super Flex Keeper
980,LannySenior,11,5.0,1121.04,Super Flex Keeper
980,Pindeco,7,7.0,1150.7,Super Flex Keeper
980,Tomcoulton10,5,6.0,1105.49,Super Flex Keeper
980,benturvill61,1,10.0,1256.21,Super Flex Keeper
980,hyperpringle,9,11.0,1247.98,Super Flex Keeper
980,jhh82,12,7.0,1105.13,Super Flex Keeper
980,mikepearson,2,4.0,1117.53,Super Flex Keeper
980,msouthwell,10,7.0,1163.58,Super Flex Keeper
980,splangtree,3,7.0,1180.58,Super Flex Keeper
981,0llie,6,7.0,1177.98,Super Flex Keeper
981,DanCoulton,4,6.0,1240.97,Super Flex Keeper
981,JoeWright,8,12.0,1251.43,Super Flex Keeper
981,LannySenior,11,5.0,1127.62,Super Flex Keeper
981,Pindeco,7,9.0,1230.49,Super Flex Keeper
981,Tomcoulton10,5,7.0,1257.52,Super Flex Keeper
981,benturvill61,1,6.0,1240.33,Super Flex Keeper
981,hyperpringle,9,7.0,1222.1100000000001,Super Flex Keeper
981,jhh82,12,6.0,1042.5,Super Flex Keeper
981,mikepearson,2,7.0,1113.71,Super Flex Keeper
981,msouthwell,10,7.0,1178.65,Super Flex Keeper
981,splangtree,3,5.0,1068.3600000000001,Super Flex Keeper
982,0llie,6,9.0,1211.94,Super Flex Keeper
982,DanCoulton,4,6.0,1184.83,Super Flex Keeper
982,JoeWright,8,5.0,1112.24,Super Flex Keeper
982,LannySenior,11,4.0,1119.98,Super Flex Keeper
982,Pindeco,7,6.0,1274.69,Super Flex Keeper
982,Tomcoulton10,5,4.0,1112.93,Super Flex Keeper
982,benturvill61,1,13.0,1277.99,Super Flex Keeper
982,hyperpringle,9,7.0,1156.43,Super Flex Keeper
982,jhh82,12,7.0,1071.22,Super Flex Keeper
982,mikepearson,2,5.0,1002.51,Super Flex Keeper
982,msouthwell,10,11.0,1286.27,Super Flex Keeper
982,splangtree,3,7.0,1125.1200000000001,Super Flex Keeper
983,0llie,6,7.0,1116.05,Super Flex Keeper
983,DanCoulton,4,5.0,1180.91,Super Flex Keeper
983,JoeWright,8,7.0,1210.69,Super Flex Keeper
983,LannySenior,11,5.0,1110.34,Super Flex Keeper
983,Pindeco,7,8.0,1182.11,Super Flex Keeper
983,Tomcoulton10,5,8.0,1232.6,Super Flex Keeper
983,benturvill61,1,9.0,1186.24,Super Flex Keeper
983,hyperpringle,9,8.0,1160.89,Super Flex Keeper
983,jhh82,12,8.0,1151.24,Super Flex Keeper
983,mikepearson,2,7.0,1147.77,Super Flex Keeper
983,msouthwell,10,7.0,1161.97,Super Flex Keeper
983,splangtree,3,5.0,1151.87,Super Flex Keeper
984,0llie,6,5.0,1116.94,Super Flex Keeper
984,DanCoulton,4,7.0,1173.28,Super Flex Keeper
984,JoeWright,8,8.0,1126.08,Super Flex Keeper
984,LannySenior,11,6.0,1105.03,Super Flex Keeper
984,Pindeco,7,8.0,1147.59,Super Flex Keeper
984,Tomcoulton10,5,5.0,1126.71,Super Flex Keeper
984,benturvill61,1,11.0,1293.27,Super Flex Keeper
984,hyperpringle,9,7.0,1101.81,Super Flex Keeper
984,jhh82,12,5.0,1035.17,Super Flex Keeper
984,mikepearson,2,5.0,1039.9,Super Flex Keeper
984,msouthwell,10,11.0,1209.66,Super Flex Keeper
984,splangtree,3,6.0,1202.32,Super Flex Keeper
985,0llie,6,10.0,1184.77,Super Flex Keeper
985,DanCoulton,4,8.0,1186.98,Super Flex Keeper
985,JoeWright,8,4.0,1116.8,Super Flex Keeper
985,LannySenior,11,5.0,1217.9,Super Flex Keeper
985,Pindeco,7,8.0,1343.91,Super Flex Keeper
985,Tomcoulton10,5,6.0,1234.23,Super Flex Keeper
985,benturvill61,1,12.0,1259.35,Super Flex Keeper
985,hyperpringle,9,10.0,1232.28,Super Flex Keeper
985,jhh82,12,6.0,1118.66,Super Flex Keeper
985,mikepearson,2,5.0,1098.76,Super Flex Keeper
985,msouthwell,10,5.0,1097.32,Super Flex Keeper
985,splangtree,3,5.0,1063.21,Super Flex Keeper
986,0llie,6,10.0,1187.79,Super Flex Keeper
986,DanCoulton,4,6.0,1207.51,Super Flex Keeper
986,JoeWright,8,8.0,1100.56,Super Flex Keeper
986,LannySenior,11,5.0,1171.2,Super Flex Keeper
986,Pindeco,7,9.0,1252.06,Super Flex Keeper
986,Tomcoulton10,5,6.0,1229.86,Super Flex Keeper
986,benturvill61,1,10.0,1240.81,Super Flex Keeper
986,hyperpringle,9,8.0,1153.61,Super Flex Keeper
986,jhh82,12,5.0,1073.46,Super Flex Keeper
986,mikepearson,2,3.0,1054.04,Super Flex Keeper
986,msouthwell,10,5.0,1091.84,Super Flex Keeper
986,splangtree,3,9.0,1110.61,Super Flex Keeper
987,0llie,6,9.0,1263.48,Super Flex Keeper
987,DanCoulton,4,8.0,1225.8700000000001,Super Flex Keeper
987,JoeWright,8,7.0,1186.41,Super Flex Keeper
987,LannySenior,11,6.0,1114.54,Super Flex Keeper
987,Pindeco,7,8.0,1216.16,Super Flex Keeper
987,Tomcoulton10,5,8.0,1299.34,Super Flex Keeper
987,benturvill61,1,9.0,1311.43,Super Flex Keeper
987,hyperpringle,9,4.0,1188.44,Super Flex Keeper
987,jhh82,12,7.0,1124.46,Super Flex Keeper
987,mikepearson,2,6.0,1030.32,Super Flex Keeper
987,msouthwell,10,7.0,1130.61,Super Flex Keeper
987,splangtree,3,5.0,1150.18,Super Flex Keeper
988,0llie,6,3.0,1091.82,Super Flex Keeper
988,DanCoulton,4,8.0,1165.24,Super Flex Keeper
988,JoeWright,8,6.0,1081.9,Super Flex Keeper
988,LannySenior,11,3.0,1102.69,Super Flex Keeper
988,Pindeco,7,9.0,1231.13,Super Flex Keeper
988,Tomcoulton10,5,8.0,1292.65,Super Flex Keeper
988,benturvill61,1,10.0,1207.87,Super Flex Keeper
988,hyperpringle,9,10.0,1265.1599999999999,Super Flex Keeper
988,jhh82,12,5.0,1126.14,Super Flex Keeper
988,mikepearson,2,5.0,1043.16,Super Flex Keeper
988,msouthwell,10,9.0,1201.41,Super Flex Keeper
988,splangtree,3,8.0,1202.53,Super Flex Keeper
989,0llie,6,8.0,1175.15,Super Flex Keeper
989,DanCoulton,4,6.0,1170.03,Super Flex Keeper
989,JoeWright,8,7.0,1172.02,Super Flex Keeper
989,LannySenior,11,4.0,1084.88,Super Flex Keeper
989,Pindeco,7,10.0,1234.13,Super Flex Keeper
989,Tomcoulton10,5,9.0,1272.43,Super Flex Keeper
989,benturvill61,1,9.0,1235.0,Super Flex Keeper
989,hyperpringle,9,7.0,1164.53,Super Flex Keeper
989,jhh82,12,6.0,1127.01,Super Flex Keeper
989,mikepearson,2,6.0,1080.8600000000001,Super Flex Keeper
989,msouthwell,10,6.0,1122.76,Super Flex Keeper
989,splangtree,3,6.0,1118.81,Super Flex Keeper
990,0llie,6,5.0,1167.02,Super Flex Keeper
990,DanCoulton,4,8.0,1276.0,Super Flex Keeper
990,JoeWright,8,8.0,1118.3600000000001,Super Flex Keeper
990,LannySenior,11,6.0,1168.25,Super Flex Keeper
990,Pindeco,7,8.0,1274.79,Super Flex Keeper
990,Tomcoulton10,5,7.0,1187.77,Super Flex Keeper
990,benturvill61,1,9.0,1280.92,Super Flex Keeper
990,hyperpringle,9,8.0,1165.81,Super Flex Keeper
990,jhh82,12,4.0,1083.12,Super Flex Keeper
990,mikepearson,2,7.0,1062.87,Super Flex Keeper
990,msouthwell,10,9.0,1172.42,Super Flex Keeper
990,splangtree,3,5.0,1066.71,Super Flex Keeper
991,0llie,6,8.0,1208.9,Super Flex Keeper
991,DanCoulton,4,8.0,1159.5,Super Flex Keeper
991,JoeWright,8,9.0,1161.33,Super Flex Keeper
991,LannySenior,11,8.0,1121.89,Super Flex Keeper
991,Pindeco,7,6.0,1202.6100000000001,Super Flex Keeper
991,Tomcoulton10,5,3.0,1123.63,Super Flex Keeper
991,benturvill61,1,10.0,1197.76,Super Flex Keeper
991,hyperpringle,9,8.0,1203.68,Super Flex Keeper
991,jhh82,12,6.0,1141.77,Super Flex Keeper
991,mikepearson,2,6.0,1072.95,Super Flex Keeper
991,msouthwell,10,7.0,1204.08,Super Flex Keeper
991,splangtree,3,5.0,1064.69,Super Flex Keeper
992,0llie,6,7.0,1141.32,Super Flex Keeper
992,DanCoulton,4,3.0,1133.61,Super Flex Keeper
992,JoeWright,8,9.0,1159.09,Super Flex Keeper
992,LannySenior,11,6.0,1059.83,Super Flex Keeper
992,Pindeco,7,7.0,1167.15,Super Flex Keeper
992,Tomcoulton10,5,5.0,1178.23,Super Flex Keeper
992,benturvill61,1,11.0,1171.9,Super Flex Keeper
992,hyperpringle,9,10.0,1223.13,Super Flex Keeper
992,jhh82,12,4.0,1046.1299999999999,Super Flex Keeper
992,mikepearson,2,6.0,1039.25,Super Flex Keeper
992,msouthwell,10,8.0,1233.6399999999999,Super Flex Keeper
992,splangtree,3,8.0,1144.92,Super Flex Keeper
993,0llie,6,5.0,1162.24,Super Flex Keeper
993,DanCoulton,4,7.0,1169.19,Super Flex Keeper
993,JoeWright,8,6.0,1142.18,Super Flex Keeper
993,LannySenior,11,6.0,1175.38,Super Flex Keeper
993,Pindeco,7,8.0,1163.9,Super Flex Keeper
993,Tomcoulton10,5,8.0,1275.67,Super Flex Keeper
993,benturvill61,1,9.0,1178.42,Super Flex Keeper
993,hyperpringle,9,9.0,1286.66,Super Flex Keeper
993,jhh82,12,5.0,1048.95,Super Flex Keeper
993,mikepearson,2,6.0,1055.19,Super Flex Keeper
993,msouthwell,10,7.0,1140.96,Super Flex Keeper
993,splangtree,3,8.0,1246.97,Super Flex Keeper
994,0llie,6,13.0,1319.3,Super Flex Keeper
994,DanCoulton,4,5.0,1162.49,Super Flex Keeper
994,JoeWright,8,5.0,1126.5,Super Flex Keeper
994,LannySenior,11,7.0,1068.57,Super Flex Keeper
994,Pindeco,7,8.0,1208.77,Super Flex Keeper
994,Tomcoulton10,5,6.0,1173.1100000000001,Super Flex Keeper
994,benturvill61,1,7.0,1133.98,Super Flex Keeper
994,hyperpringle,9,7.0,1137.78,Super Flex Keeper
994,jhh82,12,8.0,1113.74,Super Flex Keeper
994,mikepearson,2,6.0,1099.88,Super Flex Keeper
994,msouthwell,10,5.0,1169.06,Super Flex Keeper
994,splangtree,3,7.0,1212.46,Super Flex Keeper
995,0llie,6,9.0,1219.25,Super Flex Keeper
995,DanCoulton,4,6.0,1287.02,Super Flex Keeper
995,JoeWright,8,7.0,1191.97,Super Flex Keeper
995,LannySenior,11,5.0,1053.45,Super Flex Keeper
995,Pindeco,7,9.0,1237.66,Super Flex Keeper
995,Tomcoulton10,5,7.0,1229.59,Super Flex Keeper
995,benturvill61,1,9.0,1238.21,Super Flex Keeper
995,hyperpringle,9,10.0,1231.65,Super Flex Keeper
995,jhh82,12,6.0,1155.6200000000001,Super Flex Keeper
995,mikepearson,2,4.0,1029.66,Super Flex Keeper
995,msouthwell,10,7.0,1208.66,Super Flex Keeper
995,splangtree,3,5.0,1082.32,Super Flex Keeper
996,0llie,6,10.0,1266.21,Super Flex Keeper
996,DanCoulton,4,8.0,1202.42,Super Flex Keeper
996,JoeWright,8,10.0,1154.42,Super Flex Keeper
996,LannySenior,11,4.0,1136.09,Super Flex Keeper
996,Pindeco,7,5.0,1282.68,Super Flex Keeper
996,Tomcoulton10,5,6.0,1267.62,Super Flex Keeper
996,benturvill61,1,10.0,1384.32,Super Flex Keeper
996,hyperpringle,9,8.0,1254.18,Super Flex Keeper
996,jhh82,12,7.0,1128.13,Super Flex Keeper
996,mikepearson,2,6.0,1131.67,Super Flex Keeper
996,msouthwell,10,6.0,1194.37,Super Flex Keeper
996,splangtree,3,4.0,1172.57,Super Flex Keeper
997,0llie,6,5.0,1118.82,Super Flex Keeper
997,DanCoulton,4,9.0,1219.09,Super Flex Keeper
997,JoeWright,8,8.0,1196.17,Super Flex Keeper
997,LannySenior,11,8.0,1129.17,Super Flex Keeper
997,Pindeco,7,7.0,1203.16,Super Flex Keeper
997,Tomcoulton10,5,5.0,1197.71,Super Flex Keeper
997,benturvill61,1,10.0,1256.71,Super Flex Keeper
997,hyperpringle,9,9.0,1223.01,Super Flex Keeper
997,jhh82,12,8.0,1110.49,Super Flex Keeper
997,mikepearson,2,4.0,1102.53,Super Flex Keeper
997,msouthwell,10,4.0,1137.2,Super Flex Keeper
997,splangtree,3,7.0,1155.69,Super Flex Keeper
998,0llie,6,9.0,1235.37,Super Flex Keeper
998,DanCoulton,4,7.0,1271.75,Super Flex Keeper
998,JoeWright,8,9.0,1160.48,Super Flex Keeper
998,LannySenior,11,4.0,1005.06,Super Flex Keeper
998,Pindeco,7,8.0,1238.76,Super Flex Keeper
998,Tomcoulton10,5,5.0,1176.18,Super Flex Keeper
998,benturvill61,1,9.0,1241.89,Super Flex Keeper
998,hyperpringle,9,11.0,1291.67,Super Flex Keeper
998,jhh82,12,6.0,1028.9,Super Flex Keeper
998,mikepearson,2,5.0,1051.71,Super Flex Keeper
998,msouthwell,10,7.0,1130.73,Super Flex Keeper
998,splangtree,3,4.0,1041.48,Super Flex Keeper
999,0llie,6,8.0,1116.02,Super Flex Keeper
999,DanCoulton,4,7.0,1190.69,Super Flex Keeper
999,JoeWright,8,6.0,1151.42,Super Flex Keeper
999,LannySenior,11,5.0,1039.21,Super Flex Keeper
999,Pindeco,7,9.0,1266.75,Super Flex Keeper
999,Tomcoulton10,5,6.0,1246.88,Super Flex Keeper
999,benturvill61,1,14.0,1379.81,Super Flex Keeper
999,hyperpringle,9,10.0,1151.51,Super Flex Keeper
999,jhh82,12,2.0,1048.27,Super Flex Keeper
999,mikepearson,2,5.0,1121.9,Super Flex Keeper
999,msouthwell,10,6.0,1144.93,Super Flex Keeper
999,splangtree,3,6.0,1066.53,Super Flex Keeper
1000,0llie,6,7.0,1121.67,Super Flex Keeper
1000,DanCoulton,4,7.0,1138.59,Super Flex Keeper
1000,JoeWright,8,5.0,1117.47,Super Flex Keeper
1000,LannySenior,11,7.0,1140.76,Super Flex Keeper
1000,Pindeco,7,6.0,1185.52,Super Flex Keeper
1000,Tomcoulton10,5,8.0,1135.09,Super Flex Keeper
1000,benturvill61,1,11.0,1279.23,Super Flex Keeper
1000,hyperpringle,9,10.0,1284.14,Super Flex Keeper
1000,jhh82,12,5.0,1126.56,Super Flex Keeper
1000,mikepearson,2,4.0,1027.82,Super Flex Keeper
1000,msouthwell,10,8.0,1218.91,Super Flex Keeper
1000,splangtree,3,6.0,1127.59,Super Flex Keeper
1,0llie,5,9.0,1329.8,NFL Dynasty
1,DanCoulton,1,7.0,1155.94,NFL Dynasty
1,JoeWright,7,8.0,1316.47,NFL Dynasty
1,Pindeco,8,6.0,1098.18,NFL Dynasty
1,TenAndJerry,2,5.0,1235.79,NFL Dynasty
1,Tomcoulton10,11,10.0,1367.26,NFL Dynasty
1,benturvill61,3,8.0,1205.3600000000001,NFL Dynasty
1,calumedwards,4,7.0,1123.96,NFL Dynasty
1,hyperpringle,12,5.0,1224.4099999999999,NFL Dynasty
1,jhh82,6,6.0,1200.1,NFL Dynasty
1,mikepearson,9,6.0,1244.22,NFL Dynasty
1,msouthwell,10,7.0,1184.29,NFL Dynasty
2,0llie,5,9.0,1302.2,NFL Dynasty
2,DanCoulton,1,3.0,1143.3899999999999,NFL Dynasty
2,JoeWright,7,10.0,1331.95,NFL Dynasty
2,Pindeco,8,5.0,1132.52,NFL Dynasty
2,TenAndJerry,2,6.0,1133.8899999999999,NFL Dynasty
2,Tomcoulton10,11,7.0,1190.69,NFL Dynasty
2,benturvill61,3,8.0,1194.67,NFL Dynasty
2,calumedwards,4,5.0,1100.64,NFL Dynasty
2,hyperpringle,12,7.0,1235.79,NFL Dynasty
2,jhh82,6,5.0,1031.15,NFL Dynasty
2,mikepearson,9,11.0,1267.8,NFL Dynasty
2,msouthwell,10,8.0,1224.31,NFL Dynasty
3,0llie,5,10.0,1360.44,NFL Dynasty
3,DanCoulton,1,8.0,1229.11,NFL Dynasty
3,JoeWright,7,8.0,1288.5,NFL Dynasty
3,Pindeco,8,8.0,1178.49,NFL Dynasty
3,TenAndJerry,2,9.0,1207.99,NFL Dynasty
3,Tomcoulton10,11,9.0,1266.6,NFL Dynasty
3,benturvill61,3,5.0,1150.5,NFL Dynasty
3,calumedwards,4,6.0,1146.44,NFL Dynasty
3,hyperpringle,12,8.0,1317.78,NFL Dynasty
3,jhh82,6,4.0,1181.54,NFL Dynasty
3,mikepearson,9,4.0,1256.68,NFL Dynasty
3,msouthwell,10,5.0,1202.42,NFL Dynasty
4,0llie,5,10.0,1334.53,NFL Dynasty
4,DanCoulton,1,8.0,1211.82,NFL Dynasty
4,JoeWright,7,11.0,1338.08,NFL Dynasty
4,Pindeco,8,3.0,1166.66,NFL Dynasty
4,TenAndJerry,2,8.0,1260.02,NFL Dynasty
4,Tomcoulton10,11,5.0,1112.69,NFL Dynasty
4,benturvill61,3,6.0,1237.06,NFL Dynasty
4,calumedwards,4,6.0,1165.46,NFL Dynasty
4,hyperpringle,12,6.0,1271.24,NFL Dynasty
4,jhh82,6,5.0,1052.39,NFL Dynasty
4,mikepearson,9,9.0,1223.29,NFL Dynasty
4,msouthwell,10,7.0,1248.21,NFL Dynasty
5,0llie,5,10.0,1255.75,NFL Dynasty
5,DanCoulton,1,8.0,1302.69,NFL Dynasty
5,JoeWright,7,7.0,1209.64,NFL Dynasty
5,Pindeco,8,5.0,1083.66,NFL Dynasty
5,TenAndJerry,2,5.0,1210.41,NFL Dynasty
5,Tomcoulton10,11,9.0,1339.38,NFL Dynasty
5,benturvill61,3,5.0,1130.44,NFL Dynasty
5,calumedwards,4,8.0,1260.02,NFL Dynasty
5,hyperpringle,12,7.0,1231.32,NFL Dynasty
5,jhh82,6,4.0,1041.17,NFL Dynasty
5,mikepearson,9,9.0,1240.07,NFL Dynasty
5,msouthwell,10,7.0,1273.96,NFL Dynasty
6,0llie,5,6.0,1191.74,NFL Dynasty
6,DanCoulton,1,8.0,1273.07,NFL Dynasty
6,JoeWright,7,12.0,1357.6,NFL Dynasty
6,Pindeco,8,5.0,1128.6200000000001,NFL Dynasty
6,TenAndJerry,2,5.0,1179.59,NFL Dynasty
6,Tomcoulton10,11,8.0,1307.04,NFL Dynasty
6,benturvill61,3,7.0,1337.43,NFL Dynasty
6,calumedwards,4,2.0,1107.27,NFL Dynasty
6,hyperpringle,12,8.0,1197.61,NFL Dynasty
6,jhh82,6,7.0,1154.28,NFL Dynasty
6,mikepearson,9,7.0,1186.17,NFL Dynasty
6,msouthwell,10,9.0,1201.16,NFL Dynasty
7,0llie,5,7.0,1301.24,NFL Dynasty
7,DanCoulton,1,9.0,1301.4,NFL Dynasty
7,JoeWright,7,7.0,1303.72,NFL Dynasty
7,Pindeco,8,7.0,1163.49,NFL Dynasty
7,TenAndJerry,2,8.0,1281.82,NFL Dynasty
7,Tomcoulton10,11,11.0,1306.77,NFL Dynasty
7,benturvill61,3,11.0,1381.24,NFL Dynasty
7,calumedwards,4,3.0,1130.79,NFL Dynasty
7,hyperpringle,12,6.0,1221.51,NFL Dynasty
7,jhh82,6,3.0,1044.39,NFL Dynasty
7,mikepearson,9,7.0,1240.1299999999999,NFL Dynasty
7,msouthwell,10,5.0,1242.69,NFL Dynasty
8,0llie,5,4.0,1192.28,NFL Dynasty
8,DanCoulton,1,10.0,1280.94,NFL Dynasty
8,JoeWright,7,8.0,1264.06,NFL Dynasty
8,Pindeco,8,5.0,1088.55,NFL Dynasty
8,TenAndJerry,2,7.0,1207.07,NFL Dynasty
8,Tomcoulton10,11,10.0,1299.71,NFL Dynasty
8,benturvill61,3,8.0,1207.58,NFL Dynasty
8,calumedwards,4,7.0,1223.55,NFL Dynasty
8,hyperpringle,12,6.0,1304.93,NFL Dynasty
8,jhh82,6,4.0,1048.91,NFL Dynasty
8,mikepearson,9,7.0,1322.48,NFL Dynasty
8,msouthwell,10,8.0,1265.24,NFL Dynasty
9,0llie,5,6.0,1209.68,NFL Dynasty
9,DanCoulton,1,8.0,1214.68,NFL Dynasty
9,JoeWright,7,7.0,1220.29,NFL Dynasty
9,Pindeco,8,6.0,1155.78,NFL Dynasty
9,TenAndJerry,2,4.0,1141.66,NFL Dynasty
9,Tomcoulton10,11,7.0,1251.02,NFL Dynasty
9,benturvill61,3,8.0,1221.34,NFL Dynasty
9,calumedwards,4,7.0,1202.52,NFL Dynasty
9,hyperpringle,12,12.0,1335.49,NFL Dynasty
9,jhh82,6,5.0,1093.26,NFL Dynasty
9,mikepearson,9,5.0,1192.6,NFL Dynasty
9,msouthwell,10,9.0,1210.04,NFL Dynasty
10,0llie,5,12.0,1395.09,NFL Dynasty
10,DanCoulton,1,7.0,1220.13,NFL Dynasty
10,JoeWright,7,9.0,1281.44,NFL Dynasty
10,Pindeco,8,3.0,1067.44,NFL Dynasty
10,TenAndJerry,2,6.0,1204.63,NFL Dynasty
10,Tomcoulton10,11,8.0,1273.7,NFL Dynasty
10,benturvill61,3,6.0,1204.44,NFL Dynasty
10,calumedwards,4,7.0,1224.29,NFL Dynasty
10,hyperpringle,12,10.0,1340.44,NFL Dynasty
10,jhh82,6,3.0,1161.34,NFL Dynasty
10,mikepearson,9,5.0,1162.23,NFL Dynasty
10,msouthwell,10,8.0,1339.32,NFL Dynasty
11,0llie,5,8.0,1289.13,NFL Dynasty
11,DanCoulton,1,4.0,1232.02,NFL Dynasty
11,JoeWright,7,9.0,1258.25,NFL Dynasty
11,Pindeco,8,5.0,1139.92,NFL Dynasty
11,TenAndJerry,2,3.0,1139.33,NFL Dynasty
11,Tomcoulton10,11,8.0,1225.69,NFL Dynasty
11,benturvill61,3,9.0,1277.63,NFL Dynasty
11,calumedwards,4,9.0,1207.42,NFL Dynasty
11,hyperpringle,12,9.0,1362.04,NFL Dynasty
11,jhh82,6,3.0,1104.81,NFL Dynasty
11,mikepearson,9,10.0,1323.02,NFL Dynasty
11,msouthwell,10,7.0,1253.81,NFL Dynasty
12,0llie,5,9.0,1355.83,NFL Dynasty
12,DanCoulton,1,8.0,1328.3,NFL Dynasty
12,JoeWright,7,9.0,1383.44,NFL Dynasty
12,Pindeco,8,5.0,1122.68,NFL Dynasty
12,TenAndJerry,2,8.0,1323.41,NFL Dynasty
12,Tomcoulton10,11,7.0,1239.92,NFL Dynasty
12,benturvill61,3,8.0,1252.52,NFL Dynasty
12,calumedwards,4,6.0,1100.29,NFL Dynasty
12,hyperpringle,12,6.0,1343.19,NFL Dynasty
12,jhh82,6,3.0,1049.83,NFL Dynasty
12,mikepearson,9,8.0,1272.78,NFL Dynasty
12,msouthwell,10,7.0,1327.05,NFL Dynasty
13,0llie,5,7.0,1271.66,NFL Dynasty
13,DanCoulton,1,7.0,1165.91,NFL Dynasty
13,JoeWright,7,9.0,1295.05,NFL Dynasty
13,Pindeco,8,6.0,1168.66,NFL Dynasty
13,TenAndJerry,2,5.0,1237.99,NFL Dynasty
